gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..	gender	gender_coef	gender_exp.coef.	gender_se.coef.	gender_z	gender_Pr...z..	p_adjusted_new
ENSG00000078237.5	0.303588612351208	1.35471162980621	0.0815834326536076	3.7212042013506	0.000198275022456054	age	0.013487446736777	1.01357881264871	0.0071283486995453	1.89208571371338	0.058479561465348	gender	0.154675066243173	1.16727861125226	0.18444149111792	0.838613184623863	0.401686409567768	0.000855939149413078
ENSG00000146083.10	0.0643364151587029	1.06645110873938	0.0174955381337408	3.67730415988907	0.000235711917107173	age	0.0112610371990327	1.01132468135381	0.00713138552847926	1.57908125343409	0.114317421015507	gender	0.0310000254366402	1.03148553012405	0.190607184438845	0.162638284217384	0.870803241847598	0.000980615146056091
ENSG00000127511.8	0.110400071429173	1.11672475076793	0.0614380333763017	1.79693368036349	0.0723461489328725	age	0.012683520319457	1.01276429731425	0.00723411529736008	1.75329253102802	0.0795518069076149	gender	0.0848135728296093	1.08851411917435	0.188738518742364	0.449370766469685	0.653164216094016	0.0932602997335374
ENSG00000161558.9	-0.0852020633726493	0.918326705461436	0.0615975135783165	-1.38320621114554	0.166601645799969	age	0.0119803164620883	1.01205236789887	0.00715002707748739	1.67556239049914	0.0938239407442941	gender	0.1827773034879	1.2005470206747	0.187657988824454	0.973991593072439	0.330060713457761	0.190305343299122
ENSG00000179833.4	0.0877693058756728	1.09173623584006	0.0382549615188956	2.2943247722866	0.0217718506751473	age	0.0130053626032452	1.01309030014657	0.00712277084791663	1.82588530235382	0.0678675405480078	gender	0.0589749999964704	1.06074872168689	0.190040354081789	0.310328826113895	0.75631091239567	0.0348978744841131
ENSG00000064225.11	-0.0692752279741488	0.933069837813534	0.036604994549644	-1.89250753418901	0.0584233907680625	age	0.0120457989846756	1.01211864181078	0.00710984809830183	1.69424139842773	0.0902194211330507	gender	0.0623374590066478	1.06432144899207	0.190055913635892	0.327995366279807	0.742915166175961	0.0778340733631284
ENSG00000057294.12	0.0604355835180008	1.06229916579119	0.0337914824928078	1.78848570881328	0.0736976793129307	age	0.0113390085567421	1.01140353878657	0.00711018351531048	1.59475610331656	0.110766786747659	gender	0.155314103390278	1.16802478403654	0.18665929954327	0.832072678780597	0.405367922205075	0.0947024232940117
ENSG00000013392.7	0.186972854417212	1.20559455803885	0.119231031390423	1.56815597614826	0.116844735672115	age	0.0137676340525466	1.01386284436473	0.00739145071829896	1.8626430151881	0.0625125081582193	gender	0.137311794806	1.1471857793313	0.186270980942996	0.737161495101707	0.46102414610256	0.140620834087973
ENSG00000184178.14	0.122979814371389	1.13086159356496	0.0633463611778447	1.94138719390879	0.0522113304328509	age	0.0113513020208051	1.01141597251605	0.00697435558266247	1.6275771841951	0.103614570224411	gender	0.124581373040941	1.1326741858532	0.186104584387765	0.669415927881525	0.503230193982183	0.0709523684909678
ENSG00000109618.10	-0.0838347360847031	0.919583217460873	0.0373758761911586	-2.24301727820188	0.0248957003334445	age	0.0107405367864581	1.01079842341053	0.00708457455960723	1.51604541614897	0.129507868874785	gender	0.153722070435754	1.16616672952311	0.185263436006136	0.829748566417946	0.406680956261614	0.0388670187295268
