gene	gene_coef	gene_exp.coef.	gene_se.coef.	gene_z	gene_Pr...z..	age	age_coef	age_exp.coef.	age_se.coef.	age_z	age_Pr...z..
ENSG00000168000.13	0.511193599758454	1.66728007283989	0.161353439839396	3.16816053173253	0.00153406787564769	age	0.0215388941137463	1.02177253050157	0.0146374670190852	1.47149053081811	0.141158506479716
ENSG00000067048.15	67.3793925251563	1.83019922734439e+29	20.8717166181802	3.22826309679128	0.00124544369958349	age	0.0160691977425864	1.01619900165014	0.0145491183025266	1.10447914495244	0.269385345332363
ENSG00000196865.4	0.551787646318699	1.73635423235562	0.198579672864903	2.77867134313434	0.00545817185458804	age	0.0303864924937243	1.03085287386875	0.0155639406610152	1.95236496691592	0.050894889259383
ENSG00000122970.14	0.420929198137125	1.52337641670223	0.133062412908316	3.16339670187071	0.00155939680689061	age	0.0227399720871987	1.02300049627554	0.0153574287303975	1.48071480495877	0.138682587117258
ENSG00000205423.10	0.470095662675369	1.60014726026374	0.157615282263569	2.9825512851556	0.00285856751513823	age	0.0304446010136955	1.03091277694398	0.0161500669018385	1.88510680474207	0.0594154195227122
ENSG00000230982.1	0.302350799931502	1.35303578832839	0.151976756205542	1.98945422629356	0.0466510893911738	age	0.02609201553013	1.02643539212498	0.0160718527191669	1.62346034312605	0.104491034196354
ENSG00000105245.8	0.877923748412095	2.40589926495708	0.240198589266132	3.65499127656985	0.000257190722914261	age	0.0213337229920469	1.02156291378975	0.0149864225364977	1.42353673400647	0.154580621168718
ENSG00000151553.13	0.347772552626514	1.41591016806428	0.137207656432169	2.53464392344929	0.0112561677693429	age	0.0225278381587343	1.02278350617774	0.0149432141567573	1.50756309334878	0.13166638450316
ENSG00000140543.12	0.306810292535597	1.35908311540273	0.0968887037996114	3.16662604105173	0.00154218497785221	age	0.0202566418217017	1.02046319995783	0.0145400739095042	1.39315948101617	0.163571569519301
ENSG00000134258.15	0.533217994998161	1.70440827037315	0.113986352190953	4.67791086168721	2.89812471994342e-06	age	0.0165955917863671	1.01673406356625	0.0143663707986101	1.15516938961179	0.248021067198926
ENSG00000176485.9	0.443125731715828	1.55756815774791	0.119639693229595	3.70383540574152	0.000212364076548951	age	0.00735614694895111	1.00738326986384	0.015177396371322	0.484677791169158	0.627904922744949
ENSG00000206538.6	0.52505470745343	1.69055133160755	0.146895288946626	3.57434681002061	0.000351103301596731	age	0.0112959614434371	1.01136000172092	0.0148952825109179	0.758358321512696	0.448236501661751
ENSG00000003249.12	0.763955518569689	2.14675096174257	0.151976858094815	5.02678847389432	4.98761977769497e-07	age	0.0167314841546884	1.0168722393544	0.0145452507579918	1.1503056518634	0.250018003790192
ENSG00000205629.10	0.522074980816034	1.68552144833306	0.12027290028495	4.34075323351426	1.41995118591062e-05	age	0.0191353290545176	1.01931958283934	0.0146715241693277	1.30424956764355	0.192148504420829
ENSG00000151893.13	0.631829332482007	1.88104849687399	0.197418004855799	3.2004645824656	0.00137206231058313	age	0.0313872407827503	1.03188501448885	0.0154045071004351	2.03753619496619	0.0415963386297149
ENSG00000107679.13	0.77281523299177	2.16585506568773	0.175878818270805	4.39402106853963	1.11273024755579e-05	age	0.0334024009267476	1.03396652462698	0.015113396650738	2.21011872437798	0.0270969236789483
ENSG00000151414.13	0.330870904394167	1.39218005637908	0.0970664781147248	3.40870412546651	0.000652722315169925	age	0.0210684907210503	1.02129199826752	0.014086673103343	1.4956328273175	0.134749363717251
